country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
India,Bihar,Motihari,"Gandak Colony, Motihari - BSPCB","30-11-2025 23:00:00",26.63086,84.90051,PM2.5,47,143,87
India,Bihar,Patna,"DRM Office Danapur, Patna - BSPCB","30-11-2025 23:00:00",25.586562,85.043586,CO,NA,NA,NA
India,Bihar,Patna,"DRM Office Danapur, Patna - BSPCB","30-11-2025 23:00:00",25.586562,85.043586,OZONE,NA,NA,NA
India,Bihar,Patna,"Govt. High School Shikarpur, Patna - BSPCB","30-11-2025 23:00:00",25.592539,85.227158,PM2.5,58,73,65
India,Bihar,Purnia,"Mariam Nagar, Purnia - BSPCB","30-11-2025 23:00:00",25.366336,87.117468,NO2,5,6,6
India,Bihar,Purnia,"Mariam Nagar, Purnia - BSPCB","30-11-2025 23:00:00",25.366336,87.117468,NH3,3,3,3
India,Bihar,Rajgir,"Dangi Tola, Rajgir - BSPCB","30-11-2025 23:00:00",25.03280,85.41948,NH3,6,7,7
India,Bihar,Saharsa,"Police Line, Saharsa - BSPCB","30-11-2025 23:00:00",25.892357,86.590325,NH3,4,4,4
India,Bihar,Saharsa,"Police Line, Saharsa - BSPCB","30-11-2025 23:00:00",25.892357,86.590325,SO2,15,18,17
India,Bihar,Muzaffarpur,"MIT-Daudpur Kothi, Muzaffarpur - BSPCB","30-11-2025 23:00:00",26.1403345,85.3650192,SO2,10,15,11
India,Bihar,Motihari,"Gandak Colony, Motihari - BSPCB","30-11-2025 23:00:00",26.63086,84.90051,CO,44,70,61
India,Bihar,Munger,"Town Hall, Munger - BSPCB","30-11-2025 23:00:00",25.376776,86.471523,OZONE,12,30,17
India,Chhattisgarh,Raipur,"Bhatagaon New ISBT, Raipur - CECB","30-11-2025 23:00:00",21.219665,81.630094,PM2.5,32,86,57
India,Chhattisgarh,Raipur,"Bhatagaon New ISBT, Raipur - CECB","30-11-2025 23:00:00",21.219665,81.630094,CO,38,99,60
India,Chhattisgarh,Raipur,"Bhatagaon New ISBT, Raipur - CECB","30-11-2025 23:00:00",21.219665,81.630094,OZONE,3,14,6
India,Chhattisgarh,Kunjemura,"OP Jindal School, Kunjemura - CECB","30-11-2025 23:00:00",22.126650,83.483212,PM2.5,31,61,43
India,Chhattisgarh,Kunjemura,"OP Jindal School, Kunjemura - CECB","30-11-2025 23:00:00",22.126650,83.483212,PM10,33,110,67
India,Chandigarh,Chandigarh,"Sector-53, Chandigarh - CPCC","30-11-2025 23:00:00",30.719859,76.738637,PM2.5,NA,NA,NA
India,Chandigarh,Chandigarh,"Sector-53, Chandigarh - CPCC","30-11-2025 23:00:00",30.719859,76.738637,NH3,NA,NA,NA
India,Chhattisgarh,Milupara,"Govt. Higher Secondary School, Milupara - CECB","30-11-2025 23:00:00",22.1910172,83.5197009,SO2,12,16,14
India,Chhattisgarh,Chhal,"Nawapara SECL Colony, Chhal - CECB","30-11-2025 23:00:00",22.118125,83.140608,SO2,3,128,25
India,Chandigarh,Chandigarh,"Sector 22, Chandigarh - CPCC","30-11-2025 23:00:00",30.735567,76.775714,CO,58,74,71
India,Chandigarh,Chandigarh,"Sector-25, Chandigarh - CPCC","30-11-2025 23:00:00",30.751462,76.762879,NH3,3,5,3
India,Chandigarh,Chandigarh,"Sector 22, Chandigarh - CPCC","30-11-2025 23:00:00",30.735567,76.775714,SO2,NA,NA,NA
India,Bihar,Sasaram,"Dada Peer, Sasaram - BSPCB","30-11-2025 23:00:00",24.952822,84.002396,CO,48,56,53
India,Delhi,Delhi,"Aya Nagar, Delhi - IMD","30-11-2025 23:00:00",28.4706914,77.1099364,CO,31,60,43
India,Delhi,Delhi,"Aya Nagar, Delhi - IMD","30-11-2025 23:00:00",28.4706914,77.1099364,OZONE,9,126,76
India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC","30-11-2025 23:00:00",28.647622,77.3158090,PM2.5,127,400,301
India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC","30-11-2025 23:00:00",28.647622,77.3158090,CO,86,145,113
India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC","30-11-2025 23:00:00",28.647622,77.3158090,NH3,10,14,12
India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC","30-11-2025 23:00:00",28.695381,77.181665,CO,22,110,75
India,Delhi,Delhi,"Alipur, Delhi - DPCC","30-11-2025 23:00:00",28.815329,77.153010,PM2.5,120,366,261
India,Delhi,Delhi,"Aya Nagar, Delhi - IMD","30-11-2025 23:00:00",28.4706914,77.1099364,NO2,5,53,25
India,Delhi,Delhi,"Alipur, Delhi - DPCC","30-11-2025 23:00:00",28.815329,77.153010,OZONE,6,63,33
India,Delhi,Delhi,"Alipur, Delhi - DPCC","30-11-2025 23:00:00",28.815329,77.153010,NH3,17,18,17
India,Delhi,Delhi,"Burari Crossing, Delhi - IMD","30-11-2025 23:00:00",28.7256504,77.2011573,OZONE,8,256,96
India,Delhi,Delhi,"CRRI Mathura Road, Delhi - IMD","30-11-2025 23:00:00",28.5512005,77.2735737,PM10,144,311,202
India,Delhi,Delhi,"Chandni Chowk, Delhi - IITM","30-11-2025 23:00:00",28.656756,77.227234,PM10,NA,NA,NA
India,Delhi,Delhi,"Jahangirpuri, Delhi - DPCC","30-11-2025 23:00:00",28.732820,77.170633,PM2.5,140,371,311
India,Delhi,Delhi,"Jahangirpuri, Delhi - DPCC","30-11-2025 23:00:00",28.732820,77.170633,NO2,102,160,128
India,Delhi,Delhi,"Jahangirpuri, Delhi - DPCC","30-11-2025 23:00:00",28.732820,77.170633,NH3,9,10,9
India,Delhi,Delhi,"Jahangirpuri, Delhi - DPCC","30-11-2025 23:00:00",28.732820,77.170633,CO,30,112,83
India,Delhi,Delhi,"Jahangirpuri, Delhi - DPCC","30-11-2025 23:00:00",28.732820,77.170633,OZONE,2,157,56
India,Delhi,Delhi,"IHBAS, Dilshad Garden, Delhi - CPCB","30-11-2025 23:00:00",28.6811736,77.3025234,PM10,157,188,171
India,Delhi,Delhi,"IHBAS, Dilshad Garden, Delhi - CPCB","30-11-2025 23:00:00",28.6811736,77.3025234,NO2,28,132,80
India,Delhi,Delhi,"ITO, Delhi - CPCB","30-11-2025 23:00:00",28.628624,77.241060,PM10,120,267,187
India,Delhi,Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC","30-11-2025 23:00:00",28.580280,77.233829,NH3,8,11,10
India,Delhi,Delhi,"Dwarka-Sector 8, Delhi - DPCC ","30-11-2025 23:00:00",28.5710274,77.0719006,CO,42,127,95
India,Delhi,Delhi,"Bawana, Delhi - DPCC","30-11-2025 23:00:00",28.776200,77.051074,PM2.5,167,450,327
India,Delhi,Delhi,"DTU, Delhi - CPCB","30-11-2025 23:00:00",28.7500499,77.1112615,PM10,122,266,180
India,Delhi,Delhi,"Bawana, Delhi - DPCC","30-11-2025 23:00:00",28.776200,77.051074,OZONE,4,135,61
India,Delhi,Delhi,"DTU, Delhi - CPCB","30-11-2025 23:00:00",28.7500499,77.1112615,NH3,8,10,9
India,Delhi,Delhi,"Lodhi Road, Delhi - IITM","30-11-2025 23:00:00",28.588333,77.221667,SO2,5,27,16
India,Delhi,Delhi,"Lodhi Road, Delhi - IMD","30-11-2025 23:00:00",28.5918245,77.2273074,PM2.5,140,337,279
India,Delhi,Delhi,"Lodhi Road, Delhi - IMD","30-11-2025 23:00:00",28.5918245,77.2273074,PM10,133,243,183
India,Delhi,Delhi,"Lodhi Road, Delhi - IMD","30-11-2025 23:00:00",28.5918245,77.2273074,OZONE,7,103,37
India,Delhi,Delhi,"Najafgarh, Delhi - DPCC","30-11-2025 23:00:00",28.570173,76.933762,PM10,108,174,146
India,Delhi,Delhi,"Narela, Delhi - DPCC","30-11-2025 23:00:00",28.822836,77.101981,NO2,17,59,35
India,Delhi,Delhi,"Nehru Nagar, Delhi - DPCC","30-11-2025 23:00:00",28.567890,77.250515,NH3,12,18,15
India,Delhi,Delhi,"Okhla Phase-2, Delhi - DPCC","30-11-2025 23:00:00",28.530785,77.271255,SO2,NA,NA,NA
India,Delhi,Delhi,"Pusa, Delhi - DPCC","30-11-2025 23:00:00",28.639652,77.146275,NH3,1,7,6
India,Delhi,Delhi,"Pusa, Delhi - DPCC","30-11-2025 23:00:00",28.639652,77.146275,SO2,3,13,7
India,Delhi,Delhi,"Pusa, Delhi - DPCC","30-11-2025 23:00:00",28.639652,77.146275,OZONE,11,15,12
India,Delhi,Delhi,"Pusa, Delhi - IMD","30-11-2025 23:00:00",28.636110,77.173332,OZONE,22,74,46
India,Delhi,Delhi,"R K Puram, Delhi - DPCC","30-11-2025 23:00:00",28.563262,77.186937,NO2,28,134,82
India,Delhi,Delhi,"R K Puram, Delhi - DPCC","30-11-2025 23:00:00",28.563262,77.186937,SO2,6,20,12
India,Delhi,Delhi,"Rohini, Delhi - DPCC","30-11-2025 23:00:00",28.732528,77.119920,PM10,143,449,231
India,Delhi,Delhi,"Rohini, Delhi - DPCC","30-11-2025 23:00:00",28.732528,77.119920,NO2,21,101,59
India,Delhi,Delhi,"Shadipur, Delhi - CPCB","30-11-2025 23:00:00",28.6514781,77.1473105,NO2,50,106,74
India,Andhra_Pradesh,Anantapur,"Gulzarpet, Anantapur - APPCB","30-11-2025 23:00:00",14.675886,77.593027,PM10,55,113,88
India,Andhra_Pradesh,Anantapur,"Gulzarpet, Anantapur - APPCB","30-11-2025 23:00:00",14.675886,77.593027,NH3,4,5,5
India,Andhra_Pradesh,Kadapa,"Yerramukkapalli, Kadapa - APPCB","30-11-2025 23:00:00",14.465052,78.824187,SO2,12,12,12
India,Andhra_Pradesh,Kadapa,"Yerramukkapalli, Kadapa - APPCB","30-11-2025 23:00:00",14.465052,78.824187,CO,24,40,32
India,Andhra_Pradesh,Rajamahendravaram,"Anand Kala Kshetram, Rajamahendravaram - APPCB","30-11-2025 23:00:00",16.9872867,81.7363176,PM2.5,12,78,40
India,Andhra_Pradesh,Rajamahendravaram,"Anand Kala Kshetram, Rajamahendravaram - APPCB","30-11-2025 23:00:00",16.9872867,81.7363176,PM10,24,97,61
India,Andhra_Pradesh,Vijayawada,"Rajiv Gandhi Park, Vijayawada - APPCB","30-11-2025 23:00:00",16.509717,80.612222,OZONE,1,8,4
India,Andhra_Pradesh,Vijayawada,"Rajiv Nagar, Vijayawada - APPCB","30-11-2025 23:00:00",16.554731,80.649110,SO2,10,26,16
India,Andhra_Pradesh,Tirumala,"Toll Gate, Tirumala - APPCB","30-11-2025 23:00:00",13.67,79.35,NO2,11,18,14
India,Andhra_Pradesh,Tirumala,"Toll Gate, Tirumala - APPCB","30-11-2025 23:00:00",13.67,79.35,NH3,1,1,1
India,Andhra_Pradesh,Tirumala,"Toll Gate, Tirumala - APPCB","30-11-2025 23:00:00",13.67,79.35,SO2,5,7,6
India,Andhra_Pradesh,Amaravati,"Secretariat, Amaravati - APPCB","30-11-2025 23:00:00",16.5150833,80.5181667,PM10,26,74,50
India,Andhra_Pradesh,Amaravati,"Secretariat, Amaravati - APPCB","30-11-2025 23:00:00",16.5150833,80.5181667,SO2,1,10,5
India,Andhra_Pradesh,Tirupati,"Vaikuntapuram, Tirupati - APPCB","30-11-2025 23:00:00",13.615387,79.409230,PM10,NA,NA,NA
India,Andhra_Pradesh,Tirupati,"Vaikuntapuram, Tirupati - APPCB","30-11-2025 23:00:00",13.615387,79.409230,NH3,NA,NA,NA
India,Andhra_Pradesh,Rajamahendravaram,"Anand Kala Kshetram, Rajamahendravaram - APPCB","30-11-2025 23:00:00",16.9872867,81.7363176,OZONE,5,18,10
India,Andhra_Pradesh,Rajamahendravaram,"Anand Kala Kshetram, Rajamahendravaram - APPCB","30-11-2025 23:00:00",16.9872867,81.7363176,NH3,1,3,2
India,Andhra_Pradesh,Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB","30-11-2025 23:00:00",17.72,83.3,OZONE,24,63,53
India,Arunachal_Pradesh,Naharlagun,"Naharlagun, Naharlagun - APSPCB","30-11-2025 23:00:00",27.103358,93.679645,PM2.5,2,318,115
India,Andhra_Pradesh,Vijayawada,"HB Colony, Vijayawada - APPCB","30-11-2025 23:00:00",16.536107,80.594233,CO,40,40,40
India,Bihar,Arrah,"New DM Office, Arrah - BSPCB","30-11-2025 23:00:00",25.5626095,84.663264,CO,36,71,57
India,Bihar,Bettiah,"Kamalnath Nagar, Bettiah - BSPCB","30-11-2025 23:00:00",26.80365,84.51954,NH3,1,1,1
India,Bihar,Bhagalpur,"DM Office_Kachari Chowk, Bhagalpur - BSPCB","30-11-2025 23:00:00",25.251013,86.989001,PM2.5,25,70,42
India,Bihar,Bhagalpur,"DM Office_Kachari Chowk, Bhagalpur - BSPCB","30-11-2025 23:00:00",25.251013,86.989001,PM10,56,159,110
India,Bihar,Bhagalpur,"DM Office_Kachari Chowk, Bhagalpur - BSPCB","30-11-2025 23:00:00",25.251013,86.989001,NH3,1,1,1
India,Bihar,Bhagalpur,"Mayaganj, Bhagalpur - BSPCB","30-11-2025 23:00:00",25.265194,87.012947,PM10,64,112,89
India,Assam,Guwahati,"IITG, Guwahati - PCBA","30-11-2025 23:00:00",26.2028636,91.70046436,NH3,5,5,5
India,Assam,Guwahati,"IITG, Guwahati - PCBA","30-11-2025 23:00:00",26.2028636,91.70046436,CO,9,24,14
India,Assam,Guwahati,"LGBI Airport, Guwahati - PCBA","30-11-2025 23:00:00",26.10887,91.589544,PM10,38,90,73
India,Assam,Guwahati,"LGBI Airport, Guwahati - PCBA","30-11-2025 23:00:00",26.10887,91.589544,OZONE,10,14,12
India,Assam,Guwahati,"Pan Bazaar, Guwahati - PCBA","30-11-2025 23:00:00",26.187500,91.744194,PM10,47,125,76
India,Bihar,Buxar,"Charitra Van, Buxar - BSPCB","30-11-2025 23:00:00",25.567520,83.966379,SO2,4,15,5
India,Bihar,Gaya,"SFTI Kusdihra, Gaya - BSPCB","30-11-2025 23:00:00",24.762518,84.982348,PM2.5,30,41,35
India,Bihar,Gaya,"SFTI Kusdihra, Gaya - BSPCB","30-11-2025 23:00:00",24.762518,84.982348,NH3,3,3,3
India,Bihar,Gaya,"SFTI Kusdihra, Gaya - BSPCB","30-11-2025 23:00:00",24.762518,84.982348,CO,21,42,28
India,Bihar,Araria,"Kharahiya Basti, Araria - BSPCB","30-11-2025 23:00:00",26.146529,87.454184,NH3,7,8,7
India,Bihar,Araria,"Kharahiya Basti, Araria - BSPCB","30-11-2025 23:00:00",26.146529,87.454184,SO2,14,29,19
India,Bihar,Araria,"Kharahiya Basti, Araria - BSPCB","30-11-2025 23:00:00",26.146529,87.454184,CO,23,46,25
India,Assam,Nalbari,"Bata Chowk, Nalbari - PCBA","30-11-2025 23:00:00",26.446912,91.439057,CO,20,22,21
India,Assam,Silchar,"Tarapur, Silchar - PCBA","30-11-2025 23:00:00",24.82827,92.79525,PM10,47,92,67
India,Bihar,"Bihar Sharif","D M Colony, Bihar Sharif - BSPCB","30-11-2025 23:00:00",25.204762,85.514960,PM10,43,106,74
India,Arunachal_Pradesh,Naharlagun,"Naharlagun, Naharlagun - APSPCB","30-11-2025 23:00:00",27.103358,93.679645,SO2,8,9,8
India,Assam,Sivasagar,"Girls College, Sivasagar - PCBA","30-11-2025 23:00:00",26.987634,94.636574,PM10,NA,NA,NA
India,Assam,Guwahati,"IITG, Guwahati - PCBA","30-11-2025 23:00:00",26.2028636,91.70046436,NO2,1,9,4
India,Bihar,Kishanganj,"SDM Office_Khagra, Kishanganj - BSPCB","30-11-2025 23:00:00",26.0881305,87.93840336,PM2.5,37,48,45
India,Bihar,Manguraha,"Forest Rest House, Manguraha - BSPCB","30-11-2025 23:00:00",27.308328,84.531742,PM2.5,33,230,119
India,Bihar,Kishanganj,"SDM Office_Khagra, Kishanganj - BSPCB","30-11-2025 23:00:00",26.0881305,87.93840336,CO,18,25,22
India,Bihar,Manguraha,"Forest Rest House, Manguraha - BSPCB","30-11-2025 23:00:00",27.308328,84.531742,NH3,1,2,1
India,Bihar,Hajipur,"Industrial Area, Hajipur - BSPCB","30-11-2025 23:00:00",25.697189,85.245900,PM10,67,143,92
India,Bihar,Motihari,"Gandak Colony, Motihari - BSPCB","30-11-2025 23:00:00",26.63086,84.90051,PM10,56,131,97
India,Bihar,Katihar,"Mirchaibari, Katihar - BSPCB","30-11-2025 23:00:00",25.560083,87.553265,PM2.5,57,167,93
India,Bihar,Katihar,"Mirchaibari, Katihar - BSPCB","30-11-2025 23:00:00",25.560083,87.553265,SO2,9,20,14
India,Bihar,Motihari,"Gandak Colony, Motihari - BSPCB","30-11-2025 23:00:00",26.63086,84.90051,SO2,3,3,3
India,Bihar,Patna,"Govt. High School Shikarpur, Patna - BSPCB","30-11-2025 23:00:00",25.592539,85.227158,CO,42,126,76
India,Bihar,Patna,"IGSC Planetarium Complex, Patna - BSPCB","30-11-2025 23:00:00",25.610369,85.132568,SO2,1,35,20
India,Bihar,Patna,"Muradpur, Patna - BSPCB","30-11-2025 23:00:00",25.619651,85.147382,NO2,5,8,6
India,Bihar,Patna,"Muradpur, Patna - BSPCB","30-11-2025 23:00:00",25.619651,85.147382,SO2,7,9,8
India,Bihar,Patna,"Samanpura, Patna - BSPCB","30-11-2025 23:00:00",25.596727,85.085624,PM10,NA,NA,NA
India,Bihar,Patna,"Samanpura, Patna - BSPCB","30-11-2025 23:00:00",25.596727,85.085624,CO,9,110,77
India,Bihar,Patna,"Samanpura, Patna - BSPCB","30-11-2025 23:00:00",25.596727,85.085624,OZONE,18,117,20
India,Bihar,Purnia,"Mariam Nagar, Purnia - BSPCB","30-11-2025 23:00:00",25.366336,87.117468,SO2,16,26,18
India,Bihar,Purnia,"Mariam Nagar, Purnia - BSPCB","30-11-2025 23:00:00",25.366336,87.117468,OZONE,21,51,30
India,Bihar,Saharsa,"Police Line, Saharsa - BSPCB","30-11-2025 23:00:00",25.892357,86.590325,CO,34,41,39
India,Bihar,Sasaram,"Dada Peer, Sasaram - BSPCB","30-11-2025 23:00:00",24.952822,84.002396,PM10,104,340,153
India,Bihar,Muzaffarpur,"Muzaffarpur Collectorate, Muzaffarpur - BSPCB","30-11-2025 23:00:00",26.1209,85.3647,CO,8,36,18
India,Bihar,Muzaffarpur,"Buddha Colony, Muzaffarpur - BSPCB","30-11-2025 23:00:00",26.11442,85.39813,CO,36,120,90
India,Chandigarh,Chandigarh,"Sector 22, Chandigarh - CPCC","30-11-2025 23:00:00",30.735567,76.775714,PM10,NA,NA,NA
India,Chandigarh,Chandigarh,"Sector 22, Chandigarh - CPCC","30-11-2025 23:00:00",30.735567,76.775714,NH3,NA,NA,NA
India,Bihar,Sasaram,"Dada Peer, Sasaram - BSPCB","30-11-2025 23:00:00",24.952822,84.002396,NO2,2,3,2
India,Bihar,Sasaram,"Dada Peer, Sasaram - BSPCB","30-11-2025 23:00:00",24.952822,84.002396,NH3,1,3,3
India,Chhattisgarh,Chhal,"Nawapara SECL Colony, Chhal - CECB","30-11-2025 23:00:00",22.118125,83.140608,PM2.5,50,87,64
India,Chhattisgarh,Korba,"Rampur, Korba - CECB","30-11-2025 23:00:00",22.368195,82.746431,PM2.5,48,87,51
India,Chhattisgarh,Korba,"Rampur, Korba - CECB","30-11-2025 23:00:00",22.368195,82.746431,NH3,2,2,2
India,Chhattisgarh,Bhilai,"Civic Center, Bhilai - Bhilai Steel Plant","30-11-2025 23:00:00",21.185571,81.343175,PM2.5,32,174,70
India,Chhattisgarh,Bilaspur,"Mangala, Bilaspur - NTPC","30-11-2025 23:00:00",22.08815,82.13737,PM10,64,120,88
India,Chhattisgarh,Raipur,"Bhatagaon New ISBT, Raipur - CECB","30-11-2025 23:00:00",21.219665,81.630094,PM10,43,119,77
India,Chhattisgarh,Raipur,"Krishak Nagar, Raipur - CECB","30-11-2025 23:00:00",21.237755,81.705301,NH3,2,2,2
India,Chandigarh,Chandigarh,"Sector-53, Chandigarh - CPCC","30-11-2025 23:00:00",30.719859,76.738637,PM10,NA,NA,NA
India,Chandigarh,Chandigarh,"Sector-53, Chandigarh - CPCC","30-11-2025 23:00:00",30.719859,76.738637,OZONE,4,4,4
India,Chandigarh,Chandigarh,"Sector-25, Chandigarh - CPCC","30-11-2025 23:00:00",30.751462,76.762879,NO2,19,49,29
India,Chandigarh,Chandigarh,"Sector-25, Chandigarh - CPCC","30-11-2025 23:00:00",30.751462,76.762879,SO2,5,12,9
India,Chandigarh,Chandigarh,"Sector 22, Chandigarh - CPCC","30-11-2025 23:00:00",30.735567,76.775714,OZONE,7,115,112
India,Chhattisgarh,Bhilai,"32Bungalows, Bhilai - CECB","30-11-2025 23:00:00",21.194815,81.314770,OZONE,3,89,38
India,Chhattisgarh,Bhilai,"32Bungalows, Bhilai - CECB","30-11-2025 23:00:00",21.194815,81.314770,PM2.5,23,50,37
India,Chhattisgarh,Korba,"Urja Nagar, Korba - CECB","30-11-2025 23:00:00",22.348441,82.549611,OZONE,35,37,36
India,Delhi,Delhi,"CRRI Mathura Road, Delhi - IMD","30-11-2025 23:00:00",28.5512005,77.2735737,NO2,33,56,43
India,Delhi,Delhi,"Chandni Chowk, Delhi - IITM","30-11-2025 23:00:00",28.656756,77.227234,PM2.5,NA,NA,NA
India,Delhi,Delhi,"Chandni Chowk, Delhi - IITM","30-11-2025 23:00:00",28.656756,77.227234,NO2,NA,NA,NA
India,Delhi,Delhi,"Chandni Chowk, Delhi - IITM","30-11-2025 23:00:00",28.656756,77.227234,NH3,NA,NA,NA
India,Delhi,Delhi,"Chandni Chowk, Delhi - IITM","30-11-2025 23:00:00",28.656756,77.227234,SO2,NA,NA,NA
India,Delhi,Delhi,"Chandni Chowk, Delhi - IITM","30-11-2025 23:00:00",28.656756,77.227234,OZONE,5,23,6
India,Chhattisgarh,Raipur,"Siltara Phase-II, Raipur - CECB","30-11-2025 23:00:00",21.371751,81.664929,OZONE,3,4,3
India,Chhattisgarh,Tumidih,"OP Jindal Industrial Park, Tumidih - CECB","30-11-2025 23:00:00",22.06631475,83.33820077,NO2,29,93,51
India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC","30-11-2025 23:00:00",28.647622,77.3158090,PM10,141,436,236
India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC","30-11-2025 23:00:00",28.647622,77.3158090,SO2,NA,NA,NA
India,Delhi,Delhi,"Bawana, Delhi - DPCC","30-11-2025 23:00:00",28.776200,77.051074,NO2,12,78,40
India,Delhi,Delhi,"Bawana, Delhi - DPCC","30-11-2025 23:00:00",28.776200,77.051074,CO,55,103,81
India,Chhattisgarh,Tumidih,"OP Jindal Industrial Park, Tumidih - CECB","30-11-2025 23:00:00",22.06631475,83.33820077,NH3,1,2,2
India,Delhi,Delhi,"Dr. Karni Singh Shooting Range, Delhi - DPCC","30-11-2025 23:00:00",28.498571,77.264840,NO2,80,135,106
India,Chhattisgarh,Raipur,"Siltara Phase-II, Raipur - CECB","30-11-2025 23:00:00",21.371751,81.664929,SO2,4,12,6
India,Delhi,Delhi,"Burari Crossing, Delhi - IMD","30-11-2025 23:00:00",28.7256504,77.2011573,PM10,143,323,211
India,Delhi,Delhi,"Alipur, Delhi - DPCC","30-11-2025 23:00:00",28.815329,77.153010,PM10,149,416,214
India,Delhi,Delhi,"Dwarka-Sector 8, Delhi - DPCC ","30-11-2025 23:00:00",28.5710274,77.0719006,OZONE,1,137,34
India,Delhi,Delhi,"IGI Airport (T3), Delhi - IMD","30-11-2025 23:00:00",28.5627763,77.1180053,PM2.5,124,312,232
India,Delhi,Delhi,"IHBAS, Dilshad Garden, Delhi - CPCB","30-11-2025 23:00:00",28.6811736,77.3025234,CO,60,106,68
India,Delhi,Delhi,"IHBAS, Dilshad Garden, Delhi - CPCB","30-11-2025 23:00:00",28.6811736,77.3025234,OZONE,24,26,25
India,Delhi,Delhi,"Lodhi Road, Delhi - IITM","30-11-2025 23:00:00",28.588333,77.221667,NO2,1,130,44
India,Delhi,Delhi,"Lodhi Road, Delhi - IMD","30-11-2025 23:00:00",28.5918245,77.2273074,CO,13,54,28
India,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC","30-11-2025 23:00:00",28.611281,77.237738,NH3,16,24,20
India,Delhi,Delhi,"Jahangirpuri, Delhi - DPCC","30-11-2025 23:00:00",28.732820,77.170633,SO2,20,104,37
India,Delhi,Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC","30-11-2025 23:00:00",28.580280,77.233829,PM2.5,160,362,305
India,Delhi,Delhi,"Mandir Marg, Delhi - DPCC","30-11-2025 23:00:00",28.636429,77.201067,NH3,8,10,9
India,Delhi,Delhi,"Mandir Marg, Delhi - DPCC","30-11-2025 23:00:00",28.636429,77.201067,SO2,38,56,49
India,Delhi,Delhi,"Mundka, Delhi - DPCC","30-11-2025 23:00:00",28.684678,77.076574,NH3,8,13,11
India,Delhi,Delhi,"Mundka, Delhi - DPCC","30-11-2025 23:00:00",28.684678,77.076574,SO2,1,13,7
India,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC","30-11-2025 23:00:00",28.611281,77.237738,CO,73,123,100
India,Delhi,Delhi,"Dr. Karni Singh Shooting Range, Delhi - DPCC","30-11-2025 23:00:00",28.498571,77.264840,CO,24,92,57
India,Delhi,Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC","30-11-2025 23:00:00",28.580280,77.233829,SO2,4,24,12
India,Delhi,Delhi,"Dwarka-Sector 8, Delhi - DPCC ","30-11-2025 23:00:00",28.5710274,77.0719006,NH3,15,22,19
India,Delhi,Delhi,"Narela, Delhi - DPCC","30-11-2025 23:00:00",28.822836,77.101981,OZONE,9,144,66
India,Delhi,Delhi,"North Campus, DU, Delhi - IMD","30-11-2025 23:00:00",28.6573814,77.1585447,PM10,134,253,172
India,Delhi,Delhi,"North Campus, DU, Delhi - IMD","30-11-2025 23:00:00",28.6573814,77.1585447,NO2,22,177,83
India,Delhi,Delhi,"North Campus, DU, Delhi - IMD","30-11-2025 23:00:00",28.6573814,77.1585447,CO,4,128,69
India,Delhi,Delhi,"Okhla Phase-2, Delhi - DPCC","30-11-2025 23:00:00",28.530785,77.271255,PM10,NA,NA,NA
India,Delhi,Delhi,"Okhla Phase-2, Delhi - DPCC","30-11-2025 23:00:00",28.530785,77.271255,NO2,NA,NA,NA
India,Delhi,Delhi,"Najafgarh, Delhi - DPCC","30-11-2025 23:00:00",28.570173,76.933762,SO2,11,29,16
India,Delhi,Delhi,"Najafgarh, Delhi - DPCC","30-11-2025 23:00:00",28.570173,76.933762,OZONE,3,8,6
India,Delhi,Delhi,"Narela, Delhi - DPCC","30-11-2025 23:00:00",28.822836,77.101981,PM10,129,240,178
India,Delhi,Delhi,"Patparganj, Delhi - DPCC","30-11-2025 23:00:00",28.623763,77.287209,OZONE,2,150,46
India,Delhi,Delhi,"Punjabi Bagh, Delhi - DPCC","30-11-2025 23:00:00",28.674045,77.131023,NO2,30,74,53
India,Delhi,Delhi,"NSIT Dwarka, Delhi - CPCB","30-11-2025 23:00:00",28.60909,77.0325413,NO2,55,85,68
India,Delhi,Delhi,"NSIT Dwarka, Delhi - CPCB","30-11-2025 23:00:00",28.60909,77.0325413,NH3,8,16,11
India,Delhi,Delhi,"NSIT Dwarka, Delhi - CPCB","30-11-2025 23:00:00",28.60909,77.0325413,PM2.5,74,330,165
India,Delhi,Delhi,"Patparganj, Delhi - DPCC","30-11-2025 23:00:00",28.623763,77.287209,PM2.5,133,366,301
India,Delhi,Delhi,"NSIT Dwarka, Delhi - CPCB","30-11-2025 23:00:00",28.60909,77.0325413,OZONE,7,210,59
India,Delhi,Delhi,"Punjabi Bagh, Delhi - DPCC","30-11-2025 23:00:00",28.674045,77.131023,SO2,2,22,11
